ethnicityId,salaryBucketId,departmentId,gender
1,0,33,F
2,0,10,M
1,0,22,F
2,1,22,F
1,0,22,F
1,1,27,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,F
1,1,42,M
1,1,42,M
1,1,42,M
2,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
2,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,0,44,F
1,1,44,F
1,0,44,F
2,0,42,F
1,1,10,F
1,1,43,M
2,1,27,F
1,1,22,F
3,0,22,M
1,1,24,F
2,0,11,F
1,0,42,F
2,0,42,F
1,1,54,M
1,0,44,F
2,0,48,F
1,1,43,F
1,0,42,F
2,1,40,F
1,0,22,F
1,2,22,F
2,0,47,M
1,2,15,F
1,1,19,M
1,1,19,F
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,F
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
2,0,10,M
1,1,10,M
1,1,10,F
1,1,42,M
2,1,45,F
2,0,22,F
3,1,22,F
2,0,22,F
2,0,33,F
1,0,33,F
1,1,33,F
1,0,44,F
1,0,52,F
1,1,41,F
1,1,41,M
2,0,40,M
2,0,40,M
2,0,40,M
1,0,40,F
2,0,40,M
1,0,40,F
1,0,40,F
3,0,11,F
1,1,45,M
1,2,26,M
3,0,40,M
2,0,29,F
2,1,22,F
1,1,22,F
1,0,52,M
2,0,11,M
1,1,19,M
1,1,14,F
1,1,54,M
2,2,54,M
1,1,54,F
1,1,10,M
1,1,42,F
1,1,42,M
1,1,42,M
1,1,42,F
1,1,42,M
1,1,42,F
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,0,54,F
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
2,0,47,F
1,1,47,F
1,1,47,F
1,1,47,M
1,1,47,M
2,1,47,F
1,1,47,M
1,1,47,F
1,1,47,F
2,1,47,M
1,1,40,M
1,1,44,F
1,1,51,M
1,1,54,F
3,1,54,M
3,1,54,M
1,1,54,M
1,1,54,M
1,1,33,F
1,0,29,M
1,1,54,F
1,0,12,M
1,0,16,F
1,0,16,F
99,2,55,M
1,1,43,M
1,0,42,F
1,2,20,F
1,1,14,F
2,0,33,F
2,0,42,F
2,1,45,M
1,1,11,M
1,0,51,M
1,0,44,F
1,2,26,F
1,1,40,M
2,0,52,M
1,1,33,F
2,0,42,M
1,0,42,F
2,0,42,F
2,0,42,F
2,0,42,F
1,0,42,F
2,0,42,M
2,0,42,F
2,0,42,F
2,1,42,F
1,0,44,F
3,0,22,F
2,0,22,M
2,0,10,F
2,1,10,M
1,1,37,F
1,1,42,M
1,1,42,M
1,1,42,F
1,1,42,M
1,1,42,M
1,1,42,M
1,0,16,M
2,1,42,M
1,1,43,F
1,1,43,M
1,2,15,F
2,0,52,M
2,0,47,F
2,1,47,F
1,1,26,M
1,1,54,F
1,0,45,M
1,0,45,M
1,2,42,F
1,2,54,M
1,1,6,F
1,2,15,M
1,0,40,M
1,1,33,F
2,0,42,F
1,0,22,F
2,1,22,F
2,0,22,F
1,2,26,M
1,1,43,F
1,1,43,F
1,0,51,M
1,1,43,M
2,0,3,M
2,0,44,F
4,1,20,F
1,1,22,M
1,1,22,M
1,2,3,M
2,1,18,F
1,0,52,F
1,0,51,F
1,0,44,F
2,0,42,F
1,0,40,M
2,0,40,M
2,1,45,M
2,1,22,F
3,0,22,M
1,1,18,M
1,1,10,M
2,0,10,M
1,1,42,F
1,1,42,M
4,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
2,1,42,M
2,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
2,1,42,F
1,1,42,M
1,1,42,M
1,1,42,M
3,1,42,M
1,1,42,M
2,1,10,M
1,1,19,M
1,1,19,M
1,1,19,F
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
1,1,19,M
2,1,19,M
1,1,19,M
2,1,33,F
2,1,32,M
2,0,33,F
1,1,26,M
1,1,19,M
1,1,19,M
1,1,47,M
1,1,47,M
1,1,47,F
2,1,47,M
1,1,47,M
1,1,47,M
1,1,47,F
1,1,47,M
2,1,47,M
1,1,47,F
1,1,47,M
2,1,47,M
1,1,47,M
1,1,47,M
1,1,47,F
3,1,47,M
2,1,47,M
3,1,47,F
1,1,47,M
2,1,47,M
2,0,48,F
1,1,44,M
1,0,44,F
1,1,44,F
1,1,44,F
1,0,44,F
1,0,54,M
1,0,54,M
1,0,54,M
1,1,19,F
2,0,42,F
1,0,42,M
2,0,42,M
2,0,42,F
1,0,42,F
1,0,40,F
1,0,40,F
1,0,40,M
2,0,40,M
1,0,40,M
1,0,11,F
1,1,52,M
3,1,22,F
1,1,22,F
1,1,22,M
1,0,42,F
2,1,42,F
1,0,42,M
2,0,42,F
1,0,42,F
2,1,54,F
1,0,54,M
1,1,23,M
1,1,52,M
1,1,12,M
2,0,16,F
1,0,16,F
1,0,51,M
2,0,33,F
2,1,45,M
1,0,44,F
2,0,10,M
1,1,10,M
1,0,12,F
1,1,20,M
2,0,22,M
2,0,52,F
1,0,40,F
1,0,40,M
2,0,15,F
1,0,44,M
1,1,20,M
1,1,42,F
1,1,42,F
2,0,44,M
2,0,44,M
2,0,33,M
1,0,54,M
1,1,54,M
1,1,54,F
2,1,54,M
1,1,54,M
1,1,48,F
1,1,43,F
1,1,43,F
2,1,43,F
2,1,33,F
2,0,45,M
1,1,45,M
1,0,45,M
1,1,22,F
2,0,42,M
1,0,40,F
1,1,54,F
1,1,54,F
1,1,54,F
1,0,54,M
1,1,54,M
2,1,54,M
2,1,54,F
1,1,22,M
1,1,43,F
2,1,48,M
1,0,42,F
2,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,45,M
1,0,42,M
1,1,42,M
2,1,33,F
1,1,10,F
1,0,30,M
1,1,44,F
1,1,33,F
1,1,40,M
1,0,40,M
2,1,3,F
1,0,42,F
1,0,42,M
1,0,42,F
2,0,33,F
3,0,20,M
1,1,20,M
1,0,20,F
2,0,20,M
1,0,20,M
1,1,45,M
1,1,41,F
1,0,47,M
1,1,47,M
1,0,47,M
2,0,47,F
1,0,47,M
2,0,10,M
2,0,22,F
1,0,21,M
1,0,52,F
2,0,42,F
1,0,42,F
1,0,12,M
1,1,10,F
1,1,8,M
1,0,45,M
1,0,22,F
1,0,42,F
2,0,42,F
1,1,18,F
1,0,45,M
1,1,42,F
1,0,40,M
1,0,22,F
2,0,22,M
2,0,22,F
1,1,10,M
2,0,10,M
1,1,10,M
2,1,21,F
2,2,52,F
1,1,19,M
1,1,19,F
1,1,19,M
1,1,19,M
2,0,10,F
1,1,42,F
1,1,42,M
3,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,0,42,M
1,1,42,M
1,1,45,M
1,0,40,M
1,1,40,F
2,1,54,M
1,1,54,F
1,1,42,F
1,0,47,F
1,0,47,M
2,0,33,F
2,0,33,F
1,1,12,M
1,1,26,M
1,2,26,M
2,1,10,M
1,2,26,M
3,1,42,M
1,0,51,M
1,0,16,M
1,0,16,M
1,0,16,M
2,0,16,M
1,1,22,F
1,0,12,F
2,0,12,M
1,2,17,F
1,0,16,M
1,1,54,M
1,0,20,M
1,0,15,F
2,1,21,M
1,0,42,F
1,2,15,F
1,1,22,F
1,1,22,M
2,1,10,F
1,0,33,F
2,0,7,F
2,1,33,F
1,0,33,F
2,1,29,F
2,0,40,M
3,0,40,F
1,1,54,M
1,0,47,M
1,0,44,F
1,0,44,F
1,0,45,M
1,1,45,M
2,1,45,M
2,0,11,F
2,0,42,F
2,0,42,F
1,0,42,F
1,0,16,F
1,0,16,F
1,0,16,F
1,0,16,F
1,0,16,F
1,0,47,F
1,0,47,M
1,0,47,M
1,0,47,M
2,0,47,F
1,1,47,M
1,0,47,M
1,0,47,M
2,0,47,M
2,0,47,M
1,1,47,M
1,0,47,M
1,1,42,M
2,0,47,M
2,0,47,M
4,0,47,M
1,0,47,F
1,0,47,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,22,F
1,2,22,F
1,1,45,F
1,2,10,M
1,0,52,F
2,0,33,F
1,1,45,M
1,1,45,F
1,1,45,F
2,0,45,M
1,1,41,M
1,0,44,F
1,0,44,F
1,1,41,F
2,1,54,F
1,1,40,F
1,0,40,F
2,0,10,M
1,0,10,M
1,0,42,M
2,0,42,F
1,1,42,F
1,1,42,F
1,1,22,M
2,1,33,F
1,1,33,F
1,1,45,M
1,1,45,M
2,0,40,M
1,0,44,M
1,0,3,F
1,1,28,M
2,1,10,M
2,0,10,M
1,1,10,M
2,0,10,M
2,0,42,F
1,1,22,F
4,1,42,M
1,1,42,F
1,0,42,F
1,1,54,M
2,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
2,1,42,M
1,1,42,M
1,0,33,F
2,0,33,F
2,1,41,F
1,0,40,F
1,0,40,M
1,0,40,F
2,0,40,M
1,1,54,M
1,1,54,F
1,1,45,M
1,1,8,M
1,1,41,M
1,1,44,F
1,0,44,F
1,0,44,F
2,0,44,F
1,0,42,M
2,0,42,F
2,0,14,F
2,0,42,F
2,0,52,M
2,0,11,M
1,0,43,F
1,1,20,M
1,1,41,F
2,1,10,F
2,0,47,F
1,0,47,M
1,0,40,M
2,0,40,M
2,0,44,M
1,0,40,F
1,0,40,F
1,0,40,M
2,0,40,M
1,1,40,M
1,1,20,M
2,0,3,F
2,1,33,F
1,1,10,M
1,2,15,F
1,1,15,F
1,0,42,F
2,0,42,F
1,1,18,M
2,1,18,M
1,0,44,M
2,0,40,M
2,0,40,M
2,1,20,M
3,0,11,F
1,1,21,M
1,0,16,M
1,0,16,M
2,0,16,M
1,0,16,F
1,1,22,F
1,0,30,F
1,1,25,F
1,0,40,M
1,0,40,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,0,45,M
1,0,45,M
1,0,38,M
4,1,54,F
1,2,54,M
1,2,54,M
2,1,26,F
2,0,3,M
1,0,44,M
1,0,44,M
1,1,26,M
2,2,54,F
1,1,20,M
1,1,42,M
1,1,42,M
1,1,8,M
1,1,43,F
1,1,33,F
2,0,33,F
1,1,10,M
2,0,10,M
1,0,40,F
2,0,40,F
2,0,40,M
2,0,40,M
1,1,14,F
1,1,43,F
1,1,43,F
1,0,53,F
2,0,42,F
1,1,22,F
1,0,40,M
3,0,40,F
2,0,40,F
2,0,40,F
1,0,44,F
1,2,54,M
1,1,42,F
4,1,42,F
1,1,42,M
3,1,42,F
1,1,42,M
1,1,42,M
1,0,40,F
2,0,40,F
2,0,10,M
2,0,10,M
1,0,47,F
1,1,48,F
1,0,52,M
1,1,33,F
2,1,33,F
1,0,47,M
1,0,47,M
1,0,47,M
1,0,47,M
1,0,47,M
1,0,47,M
2,0,47,F
1,0,47,M
1,0,47,M
2,0,47,M
2,0,47,F
1,0,47,F
2,0,47,M
1,0,47,M
1,0,47,F
1,1,25,F
3,0,21,F
1,1,44,F
1,1,42,F
2,0,12,M
1,0,12,M
1,0,22,M
1,1,22,F
1,1,26,M
1,1,26,M
1,1,10,F
2,0,10,F
1,0,52,M
2,0,54,M
2,0,54,M
2,0,54,M
1,0,54,M
1,2,54,F
1,0,51,F
1,2,41,F
2,1,38,F
1,0,45,M
2,0,40,F
1,0,40,F
2,0,10,M
1,1,10,M
2,0,10,F
2,0,54,M
1,1,12,M
2,0,16,F
1,0,10,F
1,0,16,M
1,0,16,M
1,0,42,F
1,0,42,F
1,0,42,F
1,0,42,F
2,1,44,F
1,1,44,F
1,1,42,M
2,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,F
1,1,42,M
2,1,42,F
1,0,42,M
1,0,5,F
1,1,22,F
2,0,26,F
1,1,41,F
2,2,55,F
1,0,9,F
1,1,33,F
2,0,45,M
1,0,45,M
2,0,45,M
1,1,42,F
2,0,10,M
1,0,44,M
1,1,44,F
2,0,42,F
2,0,40,M
1,0,40,M
1,0,40,M
1,0,12,M
1,1,22,F
1,2,22,F
1,0,42,M
2,0,42,F
2,0,42,M
30,0,15,F
1,0,42,F
1,0,6,F
1,1,33,F
2,0,33,F
2,1,10,F
1,1,54,M
2,0,45,F
2,0,45,M
2,0,45,M
2,0,52,M
1,0,42,M
1,0,44,F
1,1,51,F
1,1,43,F
2,0,52,F
1,0,40,M
1,1,33,F
1,0,51,M
1,1,10,F
1,0,47,M
1,0,47,F
1,0,47,M
2,0,47,M
2,0,10,M
1,1,33,F
1,1,33,F
1,0,33,F
2,1,55,F
4,1,55,F
1,2,21,F
1,0,11,M
2,1,41,M
2,1,42,M
2,0,47,F
2,0,44,M
3,0,44,M
2,0,10,M
1,1,55,F
1,0,54,M
1,0,54,F
4,1,21,M
2,0,10,M
2,0,51,M
1,0,6,F
1,2,36,M
2,0,22,F
1,2,18,M
1,1,20,M
1,0,33,F
1,1,41,F
99,2,41,M
1,1,21,F
1,0,42,M
2,0,22,F
2,1,21,M
3,1,21,F
1,1,43,F
1,1,52,M
2,0,45,M
2,0,45,M
2,0,33,F
1,1,33,F
2,1,33,F
1,0,33,M
2,0,33,F
2,0,33,F
1,0,20,M
1,1,20,M
2,0,54,M
1,0,54,M
2,0,42,F
1,1,52,M
1,1,26,M
2,1,43,F
2,1,31,M
1,0,22,F
2,0,35,M
2,0,40,M
2,1,33,F
1,1,33,F
1,1,33,M
1,0,33,F
2,0,33,F
2,0,14,F
1,0,47,F
2,0,47,M
2,0,47,F
2,0,47,F
3,0,47,M
1,0,14,F
1,2,14,M
1,1,14,F
3,1,14,F
1,1,14,F
1,0,47,M
1,0,33,F
1,0,33,F
1,0,33,F
1,1,21,F
2,1,29,M
1,0,54,M
1,0,22,F
2,0,52,F
1,1,31,F
2,0,52,M
2,2,41,M
2,1,33,F
1,0,33,F
2,0,44,F
3,0,44,F
1,1,20,M
2,1,41,F
2,1,14,M
1,2,41,F
1,0,47,M
2,0,47,F
2,0,47,M
1,0,47,F
1,0,47,F
1,0,47,M
2,0,47,F
2,0,47,F
2,0,47,M
1,1,42,M
1,0,47,M
1,0,47,M
1,0,47,M
1,0,47,M
1,0,47,M
1,0,47,M
1,0,21,F
2,0,42,F
1,0,42,F
1,1,19,M
2,0,10,F
1,0,14,M
1,0,52,M
2,0,52,F
1,0,45,M
4,1,20,M
1,0,10,F
2,0,42,F
2,0,42,F
2,0,42,M
1,1,42,M
1,0,40,M
1,0,40,M
2,1,33,F
1,0,44,F
5,0,44,F
3,0,16,F
1,0,16,M
1,0,16,F
1,0,16,M
1,0,53,F
1,1,10,F
1,0,51,F
1,2,22,F
1,1,22,F
1,1,21,F
1,0,26,F
1,0,16,M
1,1,52,F
1,0,10,M
1,0,52,M
1,0,33,F
3,0,12,F
1,1,10,M
2,0,42,F
2,1,42,F
1,1,42,M
1,0,54,F
2,1,54,F
2,0,54,F
1,1,41,F
2,0,11,M
1,2,32,M
1,0,45,M
1,0,45,M
1,0,33,F
1,0,44,F
1,0,44,F
2,0,22,F
1,1,43,F
2,0,51,M
2,0,51,M
1,0,51,F
1,0,12,F
1,0,6,M
1,0,40,F
1,2,40,M
4,2,40,F
1,1,31,F
2,1,18,F
99,1,26,F
2,0,33,F
2,0,22,F
1,1,44,F
2,0,44,F
1,1,43,M
2,0,52,M
1,0,45,M
1,1,42,M
1,1,42,M
1,1,42,M
3,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
2,0,52,F
1,0,54,M
1,0,54,M
1,1,42,M
1,1,42,M
1,0,40,M
2,0,40,M
2,0,40,M
1,1,41,M
1,1,31,M
2,0,11,F
1,0,11,F
1,0,41,F
1,0,47,M
1,0,3,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
2,0,45,M
1,1,45,M
1,0,45,M
1,0,20,M
1,1,43,F
1,0,40,M
2,0,40,F
1,1,22,M
2,0,33,F
1,0,33,F
1,1,10,F
1,1,42,M
1,1,42,M
1,1,42,M
1,1,54,M
1,1,14,F
3,0,44,M
1,0,44,F
1,0,44,F
2,0,38,M
1,0,45,M
2,0,45,M
2,0,45,M
1,2,26,M
1,0,54,M
1,1,54,M
1,0,40,F
1,0,40,M
2,0,40,M
2,0,40,F
2,0,42,M
1,0,42,F
1,1,33,F
1,0,22,F
2,0,42,F
1,0,42,F
1,0,42,M
1,0,10,F
2,2,12,M
1,1,52,M
1,0,47,F
3,0,47,F
2,0,47,F
1,1,54,F
1,1,18,M
2,0,45,F
1,1,45,F
1,1,41,M
2,0,22,F
1,1,22,F
1,0,21,M
2,1,52,M
2,0,42,M
2,0,40,M
31,0,44,F
2,0,44,M
1,0,44,F
1,1,18,M
1,1,33,F
2,0,33,F
2,0,33,F
1,1,14,M
1,0,43,F
1,0,41,M
2,1,14,F
1,0,44,F
1,0,14,M
1,0,47,M
2,0,47,M
1,0,47,M
2,0,47,M
1,0,47,F
2,1,18,M
4,1,18,F
1,1,18,F
2,0,38,F
1,0,38,M
1,0,53,F
1,0,10,M
4,0,40,F
1,0,40,M
2,0,40,M
2,0,40,F
1,1,40,F
2,0,42,M
1,1,42,M
1,1,42,F
1,1,42,M
1,1,42,M
2,1,42,M
2,1,42,F
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
2,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
2,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,42,M
1,1,54,F
4,1,42,M
1,0,33,F
1,1,43,F
2,1,43,M
1,0,34,M
1,0,44,M
1,1,44,F
1,1,44,M
1,1,44,M
1,0,44,M
1,0,3,M
3,1,42,M
2,1,42,M
2,0,44,M
1,0,52,F
1,1,45,M
1,0,22,F
1,0,22,F
2,0,41,F
2,0,10,M
1,0,54,F
2,1,54,M
1,0,23,F
2,0,10,M
1,0,40,M
1,0,40,M
1,0,44,M
1,0,44,M
1,0,44,F
1,0,40,F
1,1,31,F
1,0,44,F
2,1,41,M
2,0,10,F
1,1,42,M
1,1,22,F
1,1,22,F
1,0,22,F
1,1,22,F
1,0,47,F
2,0,47,F
2,0,42,F
2,0,42,F
1,1,54,M
1,1,10,M
3,1,29,M
2,0,52,F
2,0,44,M
1,1,22,F
1,2,10,M
2,0,42,F
1,0,42,M
1,0,42,M
1,1,55,F
2,0,42,F
1,0,42,F
1,1,54,M
1,0,54,M
2,1,45,M
1,0,45,M
1,1,26,M
1,1,26,M
1,1,18,M
1,1,41,M
2,0,33,M
1,1,33,F
1,0,33,F
2,0,33,F
1,1,29,F
99,0,41,F
1,0,47,M
2,0,47,M
3,0,47,M
1,0,47,M
1,0,47,M
1,0,47,F
1,0,47,M
2,0,47,F
1,0,47,M
2,0,47,M
1,0,47,M
1,0,47,M
1,0,47,M
2,0,47,F
1,0,47,M
1,0,47,M
2,0,47,M
1,0,47,F
1,0,47,M
1,0,47,M
2,0,20,M
1,2,19,M
1,2,26,M
1,2,10,M
2,2,7,F
2,2,19,F
1,2,19,M
1,1,40,M
1,2,21,M
1,1,14,F
1,2,20,M
1,2,22,F
1,0,47,F
2,1,21,F
1,1,14,F
1,0,40,F
1,0,40,M
1,1,42,F
1,2,42,M
1,2,42,M
1,2,42,M
2,0,40,M
1,1,22,F
1,2,42,M
1,2,54,F
1,1,54,M
1,1,47,F
1,2,37,M
1,2,19,M
1,1,45,F
1,2,53,M
1,2,45,F
1,2,47,M
1,2,47,F
1,2,44,F
1,0,47,F
1,1,19,M
1,2,22,M
2,1,54,M
1,1,42,M
2,1,29,F
1,1,37,F
1,0,40,F
1,2,29,M
1,1,54,F
1,1,54,F
1,0,8,M
1,1,53,F
1,1,42,M
2,1,19,M
1,2,18,F
1,2,21,F
1,2,45,M
1,1,40,M
1,1,42,F
1,1,19,M
1,2,19,M
2,0,14,F
1,2,47,M
2,2,47,M
1,2,47,M
1,1,42,M
2,2,42,M
1,1,42,M
1,1,47,M
2,1,47,F
1,1,47,M
1,2,18,M
2,1,48,F
1,1,40,F
1,1,19,M
1,1,16,M
2,1,20,M
1,2,19,F
1,0,14,M
1,1,54,M
1,1,21,F
2,1,19,F
1,2,54,F
1,1,45,F
1,1,19,M
1,1,20,M
1,1,48,F
3,2,54,M
1,1,47,M
2,2,43,F
1,2,42,F
1,1,3,F
1,2,19,M
4,1,42,M
1,1,51,M
1,1,42,M
1,1,47,M
1,0,14,M
2,2,44,F
2,1,44,F
2,1,54,M
1,1,42,M
1,1,42,M
1,0,14,F
1,0,47,M
1,1,47,F
1,1,19,F
1,2,20,F
1,2,54,M
1,1,18,F
1,1,42,F
1,2,21,F
1,2,42,M
2,1,14,F
1,2,35,M
2,1,33,M
2,0,35,M
1,1,40,M
1,2,22,M
1,2,42,F
1,2,23,M
1,2,54,F
2,2,22,F
1,0,14,M
2,2,48,F
1,2,19,F
1,1,19,M
1,1,21,F
1,1,21,M
1,1,21,M
1,1,21,F
1,2,42,F
1,1,42,M
1,2,54,F
1,2,20,M
1,1,20,F
1,2,29,M
1,2,19,F
2,2,54,M
1,2,54,F
2,1,54,F
1,1,54,F
2,0,29,F
2,1,42,M
1,1,45,M
1,1,45,M
1,1,45,M
1,2,19,M
1,2,10,M
1,2,40,M
1,2,21,M
1,2,54,M
1,1,47,F
2,0,47,M
1,1,29,F
1,1,40,M
1,1,40,M
1,2,51,M
2,0,19,M
2,1,54,M
2,1,54,F
1,1,41,F
1,2,45,M
1,1,40,M
1,1,52,F
1,1,47,M
1,1,54,M
1,2,42,M
1,1,20,M
1,1,54,M
1,1,22,F
2,1,54,F
1,1,42,M
1,1,54,M
1,0,8,M
1,1,19,M
1,1,6,F
1,0,42,M
1,1,42,M
1,1,26,F
1,2,41,M
1,1,40,F
2,1,22,F
1,1,44,F
1,1,52,M
2,1,40,M
1,1,40,M
1,2,40,M
1,1,40,F
1,1,52,M
1,1,8,M
1,2,21,M
1,2,21,M
1,2,21,M
1,2,21,M
2,1,33,F
1,2,40,F
1,2,41,F
1,2,47,M
2,2,10,F
1,1,54,M
